Unnamed: 0,Total Publication,Total Citation,Total Years,Cite/Year,Cite/Paper,h index,g index,h(2) index,w index,h core citation,m index,f index,t index,tappered_h_index,Maxprod,wu index,pi index,weighted h index,woginger_index,Gh_index,Rm index,X index,h2upper_index,h2 center_index,h2 lower_index,k dash index,i10 index,normalized_h_index,platinium_h_index,m_qoutient_index,HI_index,AW_index,Ar index,V index,hm_index,hf index,gf index,gF index,hi index,h_m_index,k norm index,w norm index,gm index,A index,R index,P index,q2 index,e index,hg_index,pure h index,fractional g index,fractional h index,AWCR,Author/paper,cites/author,paper/author,k index,h dash index,hl norm,hc index,ha index,hi index s,Rational h index,Real h index
e index,0.7991395901006614,0.9915779781216464,0.5240022646944364,0.9310588881692932,0.2270824463530784,0.9342494071694608,0.9381151390890092,0.9778993769725046,0.98061334233093,0.9970916904139574,0.9546762205267856,0.9275385273359532,0.9362228758756966,0.9116845423329416,0.9941933968783452,0.8808912081721492,0.9953641792632208,0.997471804857508,0.7942978382108979,0.9299393448799564,0.9806819187939742,0.6164152329769658,0.2832804894852456,0.1979060750861955,0.0072026120407836,0.3570062058533022,0.9094471104804134,0.0814013817807247,0.8666507578988654,0.5913517607512313,0.9089771569648942,0.991578063212056,0.9880109547204188,0.806942239593726,0.8997068848947057,0.953942014617949,0.951896084607136,0.7991395901006614,0.909091849886987,0.8975629141151235,0.9612373780048352,0.9606576089416796,0.8006789745620315,0.9771050240101362,0.9970916904139574,0.9099905852989812,0.9807393195412184,1.0,0.9405355508993178,0.9299258916377444,0.962394182601956,0.9440162765582109,0.9670333288785066,0.2543664637607754,0.9826679602868154,0.7562683749291015,0.6454597824399825,0.9987705600723504,0.955126053191546,0.9494243333364012,0.9537617177265714,0.909110634566332,0.9130360245388128,0.6733656458178676
hg_index,0.9223060308597356,0.9667074040034804,0.5816794697450318,0.8759057528852736,0.0032604954009717,0.9946815565797128,0.9951401907459692,0.9698233957425364,0.966699526751491,0.9580338252606267,0.8629070779001586,0.994807060300237,0.9983517099741744,0.99201477751415,0.94787372681016,0.979611270652904,0.9497431715689016,0.9546283903047078,0.6974488253587604,0.9927079287253346,0.981485894038394,0.7438279619919193,0.030651980133788,0.0390204734967469,0.2046047988270725,0.559019429119442,0.9851494514795488,0.0751745063413615,0.7722427896344035,0.6014394562074501,0.9716994037453104,0.9667079377742788,0.928866550705625,0.8454395432055335,0.9777304265026724,0.982393924930101,0.9673306362535232,0.9223060308597356,0.966138925297084,0.97574974944283,0.9820741637974512,0.982990018444713,0.923238492965966,0.8592940459098701,0.9580338252606267,0.767176104332446,0.9605778253479472,0.9405355508993178,1.0,0.9891439453068868,0.9723746415339164,0.9787122089587608,0.9473996012346376,0.2457284427454552,0.9593003820628896,0.8766864427688408,0.5672796363181751,0.9389777846537491,0.981538726215936,0.9622442910249872,0.9300877042717322,0.966144047314904,0.9823284831100182,0.8211377678685721
pure h index,0.9078993212358458,0.9587639497607864,0.5873893071232272,0.8637494748697148,0.0092246559501494,0.9917618775110992,0.9770538943589008,0.9648868278283542,0.9594183271858868,0.9492657565374002,0.8533760101581958,0.9880622168603412,0.9887124578117245,0.9869324253442888,0.9391376844614308,0.9724755730432788,0.937643611107422,0.945572808459124,0.6936240399277951,0.9895773069613056,0.9757422454441677,0.7578764603969783,0.0078493906039648,0.0699768202613608,0.1942123004664649,0.5542138253938726,0.9775261337228228,0.0486275087165629,0.7668455135096414,0.5966066395842735,0.990240855297542,0.9587652554572312,0.9261905804067978,0.8306313932878562,0.9904852307332428,0.9909825961510428,0.9655444765875554,0.9078993212358458,0.9909115801652068,0.9886761852636584,0.9891447088543278,0.9899744336519648,0.9087086002220012,0.8454780258790782,0.9492657565374002,0.7624759419016975,0.9549383869640756,0.9299258916377444,0.9891439453068868,1.0,0.9722626962754968,0.9875885011433964,0.926919472418496,0.1700809023246843,0.9653250514194196,0.8787429621887755,0.5375207609729219,0.9311900794229986,0.990621434127152,0.9447005689986632,0.907449916102622,0.990915875676934,0.9762733379191324,0.8066018724823915
fractional g index,0.8648637846503592,0.9679053923219976,0.5910153028645677,0.8764650275544422,0.1102972732848132,0.9587023297502087,0.976109841077116,0.9662184322129348,0.9649771971872448,0.9673190946554904,0.8910342740913008,0.9586841093599668,0.9684012434873014,0.9482199352273398,0.9586583814786844,0.9302114764633932,0.9668672805418046,0.9662961258087216,0.7507265461361673,0.9557356863080488,0.970159062579527,0.6499748883685126,0.1733069191234404,0.0965386482885549,0.1057590596499583,0.4563835661821728,0.9404108417952692,0.015684774569133,0.7903877211277273,0.5599449112039804,0.9676726284637508,0.9679067378962918,0.9577403170889408,0.7936749044196815,0.9601178950953532,0.9813094653787158,0.9926434657054632,0.8648637846503592,0.9692441138104972,0.95817995268007,0.9826133236737644,0.9820678967440444,0.8658353088623645,0.910396071515082,0.9673190946554904,0.8245185323000124,0.9545617068835128,0.962394182601956,0.9723746415339164,0.9722626962754968,1.0,0.9734733870106044,0.9275542460560356,0.1284469792110192,0.9807361563427048,0.8502294015916552,0.6422498242277439,0.957669131218614,0.9807599355330684,0.9304136872390782,0.9129948513213328,0.9692492653675848,0.9481108483154268,0.7556889801918721
fractional h index,0.883323908700041,0.9649270353685064,0.5829452362071904,0.8734398447041486,0.0584482819473746,0.9806712684502372,0.9674560528603656,0.9718544922855352,0.9671440176848622,0.9586373082722296,0.8785458769015719,0.9760895647489588,0.9774238151493012,0.971294187667728,0.9499443853545486,0.952152854128844,0.9469585162715088,0.9556440906752018,0.7219548797013502,0.9780828114777604,0.9777332385379148,0.7399250114777004,0.0668329730351443,0.0122241922478451,0.146656884784385,0.5084852173387084,0.9634228277397084,0.0151890586841488,0.7855620339595113,0.5891483492747462,0.9780076643702992,0.9649275043084828,0.940387753257438,0.8206451118227363,0.9755470882087977,0.9928604059397502,0.9663303879017636,0.883323908700041,0.9774999291600832,0.9737042492700366,0.9922487865144778,0.9924015123016128,0.8842611801829221,0.8705451173301609,0.9586373082722296,0.7940887981845509,0.9632543401721392,0.9440162765582109,0.9787122089587608,0.9875885011433964,0.9734733870106044,1.0,0.931224617004552,0.1727602520425965,0.9708519007230544,0.8565515305992645,0.5504878859472416,0.9455020444592592,0.9930533630419316,0.9446709735574282,0.9146679960646568,0.9775083075497806,0.963271995464518,0.7716046597718357
AWCR,0.8365026669347491,0.9778792450869116,0.4852329593424378,0.9313966293712674,0.1393450380395865,0.9483947569780384,0.9374626675004936,0.964077266659456,0.9649961506102592,0.9753180879744874,0.9161115902964128,0.9411906219947028,0.945443679012934,0.9341068049755834,0.9728117716005372,0.9099648671444116,0.9685885842092355,0.974209868062684,0.7326092453943435,0.9449155782732512,0.9748205622517916,0.6859631539287356,0.1612642061625868,0.0869399530230685,0.0791918559871448,0.4410243437237347,0.9332268965373344,0.0301373529146516,0.850826100783686,0.6384581862851393,0.8919262989595059,0.9778784844874296,0.9478094745288528,0.8708576585964961,0.897667675185624,0.9379195775052712,0.9167805068532768,0.8365026669347491,0.8892065323450775,0.8950269799507719,0.9435326492575192,0.9442306095660368,0.8378377005246527,0.9233466734489448,0.9753180879744874,0.852383100009159,0.9693457665975368,0.9670333288785066,0.9473996012346376,0.926919472418496,0.9275542460560356,0.931224617004552,1.0,0.3696891206286738,0.9513113013166132,0.7646865244431722,0.5741983035344435,0.9681618951864648,0.9386059339150908,0.98334553309866,0.984213506649038,0.8892273647426023,0.9262040691630538,0.7146098299773015
Author/paper,0.1800432947671116,0.2654618021707481,0.1291832038320897,0.3679014858190577,0.144263046664014,0.2676544130280767,0.2219785205653175,0.2611016637820905,0.2718446781403942,0.2639206295769583,0.280982168284942,0.2598923673859236,0.2515982494514829,0.2560352615317055,0.2718029328724466,0.2337357563461977,0.2380941292287787,0.2621320582014157,0.2549507140564467,0.2661491429986025,0.2736111508827503,0.32803633409125,0.0115262736042433,0.0607437293691513,0.0682471305448695,0.1126962125018314,0.2651516949340581,0.1608031872929494,0.3794462986998471,0.4100161894372254,0.0604074328815023,0.2654547503348563,0.2012243217704193,0.4517812950496622,0.1132900970925463,0.171031456357962,0.1212444342181839,0.1800432947671116,0.0659534887222317,0.1056890081011862,0.1807360801909269,0.1832270457191107,0.180634075060351,0.2398574419286599,0.2639206295769583,0.2941710217601976,0.2860866466222581,0.2543664637607754,0.2457284427454552,0.1700809023246843,0.1284469792110192,0.1727602520425965,0.3696891206286738,1.0,0.1581799180060341,0.0191566312752661,0.1243068344047754,0.263110807091537,0.1699406967676006,0.3648365561020575,0.372100585908659,0.065994818018104,0.260565626751993,0.1555515045299151
cites/author,0.8515496360785957,0.9899811402573896,0.5796902664890141,0.90508044372013,0.1348672174338631,0.9550716280232384,0.9543236652747872,0.9766930333660396,0.974949714342562,0.9879770253049908,0.9261967328293208,0.9494614398577328,0.956256089252504,0.9425488952870088,0.9841709257313188,0.9216666689476468,0.9866333705196018,0.9871822140181076,0.7418735791696126,0.9518388017280376,0.9839050820720334,0.6640963759182257,0.1804006670534389,0.1184057420358123,0.0819682962695224,0.4438970488372452,0.937786894264757,0.0120283798008546,0.8208776671419462,0.5680009402129963,0.9567922221496028,0.989982150815686,0.9817499477302192,0.793678756114263,0.950370319343279,0.9783872658311658,0.9709875233313948,0.8515496360785957,0.9590971638697025,0.9482329193183832,0.9820584325384788,0.9821160570209386,0.8526909895582879,0.9423651665329664,0.9879770253049908,0.8575408542696866,0.9769744306240362,0.9826679602868154,0.9593003820628896,0.9653250514194196,0.9807361563427048,0.9708519007230544,0.9513113013166132,0.1581799180060341,1.0,0.8304915497790077,0.5960874901924693,0.9814845058407108,0.9792914432762576,0.939081024820256,0.9290965322914464,0.9591082729077736,0.9333806039552216,0.7260465092760555
paper/author,0.9740294148813604,0.8067204154179227,0.7190143265217134,0.6383443630391225,0.3576287380532109,0.8605319138109565,0.8843345106348244,0.7974333231086186,0.7877014429652167,0.7814483737840402,0.6571170030267143,0.8717788630123172,0.8757375469073665,0.8942684825015277,0.7687834764256567,0.9211046404413918,0.796745430351123,0.7768084082885928,0.3547793392513606,0.8636252776061368,0.8177464773295494,0.6702763676902214,0.1649504907375008,0.0902568634468739,0.5459295828397064,0.7240706862494531,0.8918428209356213,0.4423919144923099,0.4551431247379845,0.331931059704559,0.9014278318737228,0.8067224248810009,0.7669451914683502,0.6170551389625683,0.9101274143845244,0.8562232463880659,0.8519759353888323,0.9740294148813604,0.881633646916994,0.9098240863040566,0.8498048947748337,0.8521171184342765,0.9731334881314302,0.6622219633591289,0.7814483737840402,0.4651160399047085,0.7837156954457795,0.7562683749291015,0.8766864427688408,0.8787429621887755,0.8502294015916552,0.8565515305992645,0.7646865244431722,0.0191566312752661,0.8304915497790077,1.0,0.3525834900067483,0.7492603038547861,0.8542445061994872,0.7742832119892339,0.7274686137030468,0.8816285346623102,0.8525045771372214,0.824718479816031
k index,0.3683433136410241,0.5965508710134337,0.2763455649042371,0.5947357313342386,0.4861578113959283,0.5306324812754936,0.597446376747111,0.5830237366928193,0.5905778430312761,0.6230130630479983,0.6246775512386163,0.5320956795484716,0.5647566186547623,0.4969251496454187,0.623597551514624,0.4635495647330608,0.6313497843410819,0.6288197696746723,0.738854234138633,0.5221982159757329,0.5797862221028279,0.202551757039759,0.5175132045134352,0.2602166062753822,0.2122567415085324,0.0446299949462174,0.4879960103159059,0.3002609708586769,0.6246653643348721,0.3700480018274176,0.5278494505874203,0.5965504636550085,0.6270554591060555,0.504893199557596,0.5134212093582166,0.5618764398283628,0.6378905840571297,0.3683433136410241,0.5359921508599879,0.5085743740339734,0.5691517556019291,0.5659280191563368,0.3707784397974299,0.6901445966470511,0.6230130630479983,0.7263231561919431,0.5775270932907901,0.6454597824399825,0.5672796363181751,0.5375207609729219,0.6422498242277439,0.5504878859472416,0.5741983035344435,0.1243068344047754,0.5960874901924693,0.3525834900067483,1.0,0.6304147753995666,0.559469256109596,0.5558128706209322,0.5770664454698721,0.5359729588135754,0.550588907621878,0.4266081642368409
h dash index,0.7946324154701475,0.9914981117102896,0.5160942042543795,0.934304627798614,0.2319407099859713,0.9364856639015028,0.9329777358564476,0.9792230757076472,0.9815924846377982,0.9968925536851924,0.9538415736553644,0.9274287195365244,0.934160707883938,0.9119095023836424,0.99427915756286,0.8789897046155144,0.9925302612235292,0.9970000091394068,0.7956057686855882,0.931729327345859,0.981969917554784,0.6264164065090156,0.2766212301413622,0.1841824289441228,0.013031009825134,0.3516659233770032,0.909714988621923,0.0953941138077384,0.8735609750535775,0.6005033432418003,0.9087530725360105,0.9914982148771124,0.9868972887422274,0.8137508618901216,0.8980896065406904,0.9547130208807438,0.9466101023062286,0.7946324154701475,0.9093517652745547,0.8959624487314478,0.9620629603361518,0.961544171148119,0.7961955275519416,0.9737839928721334,0.9968925536851924,0.9128801142845332,0.9822249187673966,0.9987705600723504,0.9389777846537491,0.9311900794229986,0.957669131218614,0.9455020444592592,0.9681618951864648,0.263110807091537,0.9814845058407108,0.7492603038547861,0.6304147753995666,1.0,0.956196731918954,0.95166055943471,0.9547658600646453,0.9093734781459628,0.9123999946838792,0.6664310098561571
hl norm,0.8803123539406653,0.9729178485827954,0.5863267968668129,0.880978406421035,0.0724593787542963,0.9828709506876064,0.9709196208063202,0.9816046755054372,0.9775466303593564,0.9678998261464214,0.8940148014547246,0.9779406383017836,0.980165184800502,0.9715424466907452,0.9589056605190066,0.9507376113854624,0.9568605173888016,0.965245834625411,0.7339041665584392,0.9805601766711158,0.9846994212619208,0.7338654421036923,0.0904319346307947,0.0106704223232292,0.1351957240574598,0.4938787673961449,0.9635273432387482,0.008200864665888,0.7946071440341891,0.5879395345647093,0.9811366876746844,0.972918491021368,0.9512786693524894,0.8219060460505556,0.9757617230801812,0.9996550085529892,0.9728630782626634,0.8803123539406653,0.9812068639752806,0.9739422014062328,0.9994713344979498,0.9994778943386948,0.8811957437339368,0.8849653655651084,0.9678998261464214,0.8078552334983775,0.9727876609121028,0.955126053191546,0.981538726215936,0.990621434127152,0.9807599355330684,0.9930533630419316,0.9386059339150908,0.1699406967676006,0.9792914432762576,0.8542445061994872,0.559469256109596,0.956196731918954,1.0,0.9517748663405068,0.924769047190738,0.9812175572115592,0.9643406373967284,0.763995420715153
hc index,0.8478281489097977,0.9644759967498718,0.488720323947726,0.9116094385415624,0.1082432919314765,0.9667898131890504,0.9487360091318502,0.9724739972443012,0.9732399703390112,0.9613858605215252,0.9041417630078408,0.9611453357284409,0.9624076037176884,0.9513045754835452,0.9543723135318124,0.9255179030681658,0.9466490852837828,0.9589580958938444,0.739059948632329,0.9639753807615138,0.9757795132259368,0.7339680914712385,0.1156895088412905,0.0271949471207076,0.0992368634186253,0.460362811828012,0.9484252040483596,0.0260151531017019,0.83411723593242,0.6459410122237526,0.9101389008509922,0.9644750999948366,0.9282687637266238,0.883745755277784,0.9147227023583736,0.9516507826985396,0.9200586087211045,0.8478281489097977,0.9058723271864222,0.912854733342219,0.9550904547681652,0.9556401507649996,0.8490876190649559,0.8857518405712471,0.9613858605215252,0.824580268837625,0.9704934439176812,0.9494243333364012,0.9622442910249872,0.9447005689986632,0.9304136872390782,0.9446709735574282,0.98334553309866,0.3648365561020575,0.939081024820256,0.7742832119892339,0.5558128706209322,0.95166055943471,0.9517748663405068,1.0,0.9825496687735664,0.9058894613034804,0.9481969012838528,0.7338835973344581
ha index,0.8015904238054546,0.9574060255744484,0.4595500464382813,0.917123065973105,0.165893386245354,0.9307721960803944,0.9206742543824392,0.9578543550652846,0.9623517260859225,0.9585888615630588,0.9206003976642628,0.9245456359679296,0.9287944766405324,0.9109868332260486,0.9530901819691752,0.8816880211511953,0.9482679804886834,0.957618982043548,0.7552717685569889,0.9274533205487896,0.9593981926069062,0.6754018857601592,0.1916511281709068,0.1175622201624577,0.0335203037854646,0.3892290089383712,0.9096844755248584,0.0584614286953025,0.8489562670039258,0.6348084336704949,0.8720629511821069,0.9574045086148152,0.9314696104469724,0.8630882619838772,0.8722136192252952,0.9240943354358728,0.9025755156589635,0.8015904238054546,0.8678095113302075,0.8706600399044374,0.9302072816494574,0.9301994939168794,0.8027044578338339,0.9109429714156576,0.9585888615630588,0.852960509837584,0.9608394756999762,0.9537617177265714,0.9300877042717322,0.907449916102622,0.9129948513213328,0.9146679960646568,0.984213506649038,0.372100585908659,0.9290965322914464,0.7274686137030468,0.5770664454698721,0.9547658600646453,0.924769047190738,0.9825496687735664,1.0,0.8678301329991365,0.9097218389071624,0.6845134845557564
hi index s,0.8867380841414274,0.9357176154212108,0.6000481722744404,0.8322869407604789,0.0131124136812657,0.9662177239489084,0.9565821979755348,0.9414604037154948,0.9345960630493666,0.9267766034672632,0.8299162879701655,0.962846207075048,0.964864736613553,0.962302513242934,0.916358207186026,0.9498437975630504,0.9179475000276676,0.9234592074480352,0.6817906405251962,0.964077844278606,0.9507973894206584,0.7238209540780804,0.0154343440459991,0.0622069261056981,0.1868341739247745,0.5383303990786059,0.9511329632416236,0.046860801938554,0.7381386276780191,0.5621979912106957,0.993409328083964,0.9357195993342764,0.912666574088793,0.7875661023956249,0.9884154632747244,0.9813488717732736,0.9625980824449638,0.8867380841414274,0.9999999132368608,0.986583161057469,0.9783717338339708,0.9787655289983922,0.8873516163056946,0.8285174691526672,0.9267766034672632,0.7443666316811663,0.928619930530288,0.909110634566332,0.966144047314904,0.990915875676934,0.9692492653675848,0.9775083075497806,0.8892273647426023,0.065994818018104,0.9591082729077736,0.8816285346623102,0.5359729588135754,0.9093734781459628,0.9812175572115592,0.9058894613034804,0.8678301329991365,1.0,0.951952452953322,0.7882993067527385
Rational h index,0.9033913471364924,0.942831905853442,0.5523526625734939,0.8662359998899755,0.0077616366941801,0.983517085982372,0.9714292466215134,0.945944323081092,0.9470285088730028,0.9330629418764974,0.8513776569088488,0.9830139523174548,0.9845024316727412,0.980329220418752,0.924232440756132,0.9663530789896612,0.9201998016809472,0.9293306144665132,0.677996368146087,0.9817652222644556,0.9616370572621776,0.7580361860196925,0.006451913813476,0.0684269629204047,0.1921801257013043,0.5539936213647613,0.97499142411865,0.059755018825046,0.7684064341438795,0.6189694052822335,0.9569320246113224,0.9428323333602316,0.8998185522095118,0.8412994277431111,0.964132663872882,0.9663123804146524,0.9417795893773098,0.9033913471364924,0.951951685995728,0.9617047599967034,0.9649851327192244,0.9661038890802668,0.9044152628359988,0.8341819670176216,0.9330629418764974,0.753962113120312,0.9413493446106548,0.9130360245388128,0.9823284831100182,0.9762733379191324,0.9481108483154268,0.963271995464518,0.9262040691630538,0.260565626751993,0.9333806039552216,0.8525045771372214,0.550588907621878,0.9123999946838792,0.9643406373967284,0.9481969012838528,0.9097218389071624,0.951952452953322,1.0,0.8063390000548395
Real h index,0.8530097260461347,0.7285494663499613,0.5294802643549748,0.6219192834003147,0.2721759815573004,0.8111805191976573,0.823277835749352,0.7217354003358649,0.7174104492155773,0.7056260080824803,0.5809350327193342,0.8252620895309012,0.8290907494146755,0.8423283907755355,0.6947971457950295,0.8627934169579702,0.7039522591564809,0.7010000987771374,0.4074130159265391,0.8191047569725844,0.7520537301680131,0.6536616070824403,0.2618647800894297,0.2459732193578978,0.4334271220976485,0.738683573706648,0.835616804800797,0.2942160458151408,0.4862666604226124,0.4247405802124869,0.8000050663447043,0.7285517632168037,0.6673899377385193,0.6634573590746091,0.8356706901588395,0.7672551467658499,0.7577440451767847,0.8530097260461347,0.788310805027538,0.8347558525847253,0.760660178416434,0.7636364465835295,0.8525799705265327,0.5676143958781946,0.7056260080824803,0.45233452365651,0.7172271099506073,0.6733656458178676,0.8211377678685721,0.8066018724823915,0.7556889801918721,0.7716046597718357,0.7146098299773015,0.1555515045299151,0.7260465092760555,0.824718479816031,0.4266081642368409,0.6664310098561571,0.763995420715153,0.7338835973344581,0.6845134845557564,0.7882993067527385,0.8063390000548395,1.0
